id,display_name,alternate_titles,hierarchy_level,parent_publisher,lineage,country_codes,homepage_url,image_url,image_thumbnail_url,works_count,cited_by_count,counts_by_year,roles,sources_api_url,updated_date,created_date,summary_stats.2yr_mean_citedness,summary_stats.h_index,summary_stats.i10_index,ids.openalex,ids.ror,ids.wikidata,parent_publisher.id,parent_publisher.display_name
https://openalex.org/P4310312658,Omsk State University,[],0,,['https://openalex.org/P4310312658'],['RU'],http://www.omsu.ru/page.php?id=,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/ОмГУ Logo.png,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/ОмГУ Logo.png&width=300,26916,15889,"[{'year': 2023, 'works_count': 167, 'oa_works_count': 0, 'cited_by_count': 247}, {'year': 2022, 'works_count': 1724, 'oa_works_count': 104, 'cited_by_count': 1312}, {'year': 2021, 'works_count': 2438, 'oa_works_count': 89, 'cited_by_count': 1323}, {'year': 2020, 'works_count': 2377, 'oa_works_count': 1018, 'cited_by_count': 882}, {'year': 2019, 'works_count': 2378, 'oa_works_count': 1575, 'cited_by_count': 473}, {'year': 2018, 'works_count': 2236, 'oa_works_count': 1564, 'cited_by_count': 279}, {'year': 2017, 'works_count': 2182, 'oa_works_count': 1394, 'cited_by_count': 78}, {'year': 2016, 'works_count': 2160, 'oa_works_count': 1205, 'cited_by_count': 54}, {'year': 2015, 'works_count': 2409, 'oa_works_count': 1102, 'cited_by_count': 25}, {'year': 2014, 'works_count': 1063, 'oa_works_count': 219, 'cited_by_count': 19}, {'year': 2013, 'works_count': 879, 'oa_works_count': 149, 'cited_by_count': 10}, {'year': 2012, 'works_count': 904, 'oa_works_count': 134, 'cited_by_count': 9}]","[{'role': 'publisher', 'id': 'https://openalex.org/P4310312658', 'works_count': 26916}, {'role': 'institution', 'id': 'https://openalex.org/I269199756', 'works_count': 3204}]",https://api.openalex.org/sources?filter=host_organization.id:P4310312658,2025-09-30T03:56:41.618688,2023-01-01,0.21324636226793778,22,154,https://openalex.org/P4310312658,https://ror.org/01k6vxj52,https://www.wikidata.org/entity/Q1664127,,
https://openalex.org/P4310315844,American Institute of Mathematical Sciences,[],0,,['https://openalex.org/P4310315844'],['US'],,,,26803,288078,"[{'year': 2023, 'works_count': 1966, 'oa_works_count': 1524, 'cited_by_count': 8514}, {'year': 2022, 'works_count': 3042, 'oa_works_count': 2898, 'cited_by_count': 23503}, {'year': 2021, 'works_count': 3349, 'oa_works_count': 3225, 'cited_by_count': 24134}, {'year': 2020, 'works_count': 2338, 'oa_works_count': 2303, 'cited_by_count': 19157}, {'year': 2019, 'works_count': 1688, 'oa_works_count': 1628, 'cited_by_count': 16215}, {'year': 2018, 'works_count': 1392, 'oa_works_count': 1325, 'cited_by_count': 13254}, {'year': 2017, 'works_count': 1467, 'oa_works_count': 1420, 'cited_by_count': 11982}, {'year': 2016, 'works_count': 1052, 'oa_works_count': 953, 'cited_by_count': 10923}, {'year': 2015, 'works_count': 1432, 'oa_works_count': 1318, 'cited_by_count': 11026}, {'year': 2014, 'works_count': 1061, 'oa_works_count': 960, 'cited_by_count': 9550}, {'year': 2013, 'works_count': 1068, 'oa_works_count': 927, 'cited_by_count': 8118}, {'year': 2012, 'works_count': 1027, 'oa_works_count': 898, 'cited_by_count': 6649}]","[{'role': 'publisher', 'id': 'https://openalex.org/P4310315844', 'works_count': 26803}]",https://api.openalex.org/sources?filter=host_organization.id:P4310315844,2025-09-29T08:33:41.205519,2023-01-01,1.5900088028169015,125,8041,https://openalex.org/P4310315844,,https://www.wikidata.org/entity/Q52636068,,
https://openalex.org/P4310321036,Akademie-Verlag,"['Akademie Verlag', 'Akademie-Verlag Berlin']",0,,['https://openalex.org/P4310321036'],['DD'],,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Akademie-Verlag-Berlin Logo mit Sans Serif.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Akademie-Verlag-Berlin Logo mit Sans Serif.svg&width=300,26666,72843,"[{'year': 2023, 'works_count': 16, 'oa_works_count': 1, 'cited_by_count': 464}, {'year': 2022, 'works_count': 101, 'oa_works_count': 18, 'cited_by_count': 1594}, {'year': 2021, 'works_count': 122, 'oa_works_count': 34, 'cited_by_count': 1615}, {'year': 2020, 'works_count': 1533, 'oa_works_count': 112, 'cited_by_count': 2371}, {'year': 2019, 'works_count': 105, 'oa_works_count': 20, 'cited_by_count': 2336}, {'year': 2018, 'works_count': 104, 'oa_works_count': 17, 'cited_by_count': 1925}, {'year': 2017, 'works_count': 123, 'oa_works_count': 15, 'cited_by_count': 1525}, {'year': 2016, 'works_count': 112, 'oa_works_count': 25, 'cited_by_count': 1368}, {'year': 2015, 'works_count': 542, 'oa_works_count': 53, 'cited_by_count': 1601}, {'year': 2014, 'works_count': 1836, 'oa_works_count': 187, 'cited_by_count': 1611}, {'year': 2013, 'works_count': 1606, 'oa_works_count': 172, 'cited_by_count': 1673}, {'year': 2012, 'works_count': 1225, 'oa_works_count': 54, 'cited_by_count': 1458}]","[{'role': 'publisher', 'id': 'https://openalex.org/P4310321036', 'works_count': 26666}]",https://api.openalex.org/sources?filter=host_organization.id:P4310321036,2025-09-29T08:21:49.512415,2023-01-01,0.3050847457627119,107,3468,https://openalex.org/P4310321036,,https://www.wikidata.org/entity/Q413958,,
https://openalex.org/P4310311202,Académie des Inscriptions et Belles-Lettres,[],0,,['https://openalex.org/P4310311202'],['FR'],https://www.aibl.fr,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Institut de France - Académie française et pont des Arts.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Institut de France - Académie française et pont des Arts.jpg&width=300,26129,27323,"[{'year': 2023, 'works_count': 0, 'oa_works_count': 0, 'cited_by_count': 52}, {'year': 2022, 'works_count': 0, 'oa_works_count': 0, 'cited_by_count': 462}, {'year': 2021, 'works_count': 0, 'oa_works_count': 0, 'cited_by_count': 706}, {'year': 2020, 'works_count': 0, 'oa_works_count': 0, 'cited_by_count': 712}, {'year': 2019, 'works_count': 2, 'oa_works_count': 0, 'cited_by_count': 539}, {'year': 2018, 'works_count': 78, 'oa_works_count': 3, 'cited_by_count': 726}, {'year': 2017, 'works_count': 66, 'oa_works_count': 3, 'cited_by_count': 436}, {'year': 2016, 'works_count': 78, 'oa_works_count': 5, 'cited_by_count': 399}, {'year': 2015, 'works_count': 86, 'oa_works_count': 2, 'cited_by_count': 320}, {'year': 2014, 'works_count': 88, 'oa_works_count': 2, 'cited_by_count': 402}, {'year': 2013, 'works_count': 84, 'oa_works_count': 2, 'cited_by_count': 341}, {'year': 2012, 'works_count': 79, 'oa_works_count': 1, 'cited_by_count': 664}]","[{'role': 'publisher', 'id': 'https://openalex.org/P4310311202', 'works_count': 26129}]",https://api.openalex.org/sources?filter=host_organization.id:P4310311202,2025-09-29T08:41:40.739180,2023-01-01,0.0,46,266,https://openalex.org/P4310311202,,https://www.wikidata.org/entity/Q337526,,
https://openalex.org/P4310313373,Kyushu University,[],0,,['https://openalex.org/P4310313373'],['JP'],http://www.kyushu-u.ac.jp/english,"https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Kyushu University logo, type D.svg","https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Kyushu University logo, type D.svg&width=300",26095,48157,"[{'year': 2023, 'works_count': 28, 'oa_works_count': 0, 'cited_by_count': 342}, {'year': 2022, 'works_count': 391, 'oa_works_count': 267, 'cited_by_count': 1235}, {'year': 2021, 'works_count': 348, 'oa_works_count': 220, 'cited_by_count': 1327}, {'year': 2020, 'works_count': 353, 'oa_works_count': 220, 'cited_by_count': 965}, {'year': 2019, 'works_count': 331, 'oa_works_count': 129, 'cited_by_count': 812}, {'year': 2018, 'works_count': 383, 'oa_works_count': 139, 'cited_by_count': 875}, {'year': 2017, 'works_count': 448, 'oa_works_count': 129, 'cited_by_count': 747}, {'year': 2016, 'works_count': 510, 'oa_works_count': 110, 'cited_by_count': 753}, {'year': 2015, 'works_count': 560, 'oa_works_count': 124, 'cited_by_count': 741}, {'year': 2014, 'works_count': 514, 'oa_works_count': 113, 'cited_by_count': 835}, {'year': 2013, 'works_count': 492, 'oa_works_count': 107, 'cited_by_count': 790}, {'year': 2012, 'works_count': 529, 'oa_works_count': 126, 'cited_by_count': 787}]","[{'role': 'publisher', 'id': 'https://openalex.org/P4310313373', 'works_count': 26095}, {'role': 'institution', 'id': 'https://openalex.org/I135598925', 'works_count': 210479}, {'role': 'funder', 'id': 'https://openalex.org/F4320322360', 'works_count': 1098}]",https://api.openalex.org/sources?filter=host_organization.id:P4310313373,2025-09-30T05:28:35.495149,2023-01-01,1.0,50,1085,https://openalex.org/P4310313373,https://ror.org/00p4k0j84,https://www.wikidata.org/entity/Q1188786,,
https://openalex.org/P4310320232,Organization for Economic Cooperation and Development,"['오이씨디', '경제협력 개발기구', 'โออีซีดี', 'Die Organisasie vir Ekonomiese Samewerking en Ontwikkeling', 'Eiropas ekonomiskās sadarbības organizācija', 'Ekonomik Kalkınma ve İşbirliği Örgütü', 'ELGA', 'ESAO', 'Europos ekonominio bendradarbiavimo organizacija', 'İktisadi İşbirliği ve Gelişme Teşkilatı', 'Iqtisodiy Hamkorlik Va Taraqqiyot Tashkiloti', 'Keng-chè Ha̍p-chok kap Hoat-tián Cho͘-chit', 'KHEE', 'Kooperazio eta Hazkunde Ekonomikorako Erakunde', 'Kooperazio eta Hazkunde Ekonomikorako Erakundea', ""Observateur de l'OCDE"", 'OCDE', 'O.C.D.E', 'O.C.D.E.', 'Ocse', 'OCSE', 'OCSΕ', 'OECC', 'OECD', 'O.E.C.D.', 'OEEC', 'OEES', 'OEKE', 'OESO', 'O.E.S.O.', 'OICE', 'Organisasi Kerjasama dan Pembangunan Ekonomi', 'Organisasi Kerjasama Ekonomi lan Pembangunan', 'Organisasi pikeun Kerjasama jeung Pamekaran Ékonomi', 'Organisasi untuk Kerjasama Ekonomi dan Pembangunan', 'Organisation de coopération et de développement économiques', 'Organisationen för ekonomiskt samarbete och utveckling', 'Organisationen for økonomisk samarbejde og udvikling', 'Organisation for Economic Co-operation and Development', 'Organisation for Economic Cooperation and Development', 'Organisation for Economic Cooperation and Dovelopment', 'Organisation For Economic Cooperation And Dovelopment', 'Organisation for European Economic Co-operation', 'Organisation für Europäische Wirtschaftliche Zusammenarbeit', 'Organisation für wirtschaftliche Zusammenarbeit und Entwicklung', 'ORGANIS COOPERATION DEVELOPP ECONOMIQUE', 'Organismo para la Cooperacion y el Desarrollo Economico', 'Organismo para la Cooperacion y el Desarrollo Económico', 'Organismo para la Cooperación y el Desarrollo Económico', 'Organització de Cooperació i Desenvolupament Econòmic', 'Organització per la Cooperació i el Desenvolupament Econòmic', 'organização para cooperação e desenvolvimento económico', 'Organização para cooperação e desenvolvimento econômico', 'Organizácia pre európsku hospodársku spoluprácu', 'Organizacija za ekonomsku suradnju i razvoj', 'Organizacija za gospodarsku suradnju', 'Organizacion de Cooperacion y Desarrollo Economicos', 'Organización de Cooperación y Desarrollo Económicos', 'Organizacion para la Cooperacion y el Desarrollo Economico', 'Organizacion para la Cooperacion y el Desarrollo Económico', 'Organizacion para la Cooperación y el Desarrollo Económico', 'Organizacion para la Cooperacion y el Desarrollo Economicos', 'Organizacion para la Cooperacion y el Desarrollo Económicos', 'Organizacion para la Cooperación y el Desarrollo Económicos', 'Organización para la Cooperación y el Desarrollo Económicos', 'Organizacion para la Cooperacion y el Desarrollo Economicot', 'Organización para la Cooperación y el Desarrollo Económicot', 'Organizaĵo por Ekonomiaj Kunlaboro kaj Evoluigo', 'Organizata për Bashkëpunim dhe Zhvillim Ekonomik', 'Organizaţia pentru Cooperare şi Dezvoltare Economică', 'Organizaţia pentru Cooperare şi Dezvoltare Europeană', 'Organizația pentru Cooperare și Dezvoltare Europeană', 'Organization de coopération et de développement économiques', 'Organization for Economic Co-operation and Development', 'Organization for Economic Cooperation and Development', 'Organizo por Ekonomia Kunlaborado kaj Evoluo', 'Organizo por ekonomia kunlaboro kaj evoluo', 'Organizzazione di cooperazione e di sviluppo economici', 'Organizzazione Europea per la Cooperazione e lo Sviluppo', 'Organizzazione per la cooperazione economica e lo sviluppo', 'Organizzazione per la Cooperazione economica e lo Sviluppo Economico', 'RCTL', 'Taloudellisen yhteistyön ja kehityksen järjestö', 'TEBIPO', 'Tổ chức Hợp tác Kinh tế châu Âu', 'Yenileşim', 'سازمان همکاریهای اقتصادی و بنیادی جهان غرب', 'سازمان همکاری و توسعه اقتصادی', 'سازمان همکاری و توسعهٔ اقتصادی', 'منظمة التعاون والتنمية', 'האירגון לשיתוף פעולה ופיתוח כלכלי', 'הארגון לשיתוף פעולה ופיתוח כלכלי', 'ΟΟΣΑ', 'Οργανισμός για την Οικονομική Συνεργασία και Ανάπτυξη', 'АЭСР', 'АЭЭС', 'Европска организација за економску сарадњу и развој', 'ИХҮО', 'ОЕЕС', 'ОЕСР', 'ОЕЦД', 'ОИСР', 'Организација за европску економску сарадњу', 'Организација за европску сарадњу и развој', 'Организация европейского экономического сотрудничества', 'Организация по экономическому сотрудничеству и развитию', 'Організація економічного співробітництва і розвитку', 'Організація економічної співпраці і розвитку', 'ОЭСР', 'ЭЗХАХБ', 'Экономикалық ынтымақтастық және даму ұйымы', 'ეთგო', 'आर्थिक सहयोग व विकास संस्था', 'ओईसीडी', 'ஓஇசிடி', 'ওইসিডি', '先進国クラブ', '欧洲经济合作组织', '經合組織', '經濟合作發展組織', '经合组织', '经济合作发展组织']",0,,['https://openalex.org/P4310320232'],['FR'],http://www.oecd.org,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/OECD logo.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/OECD logo.svg&width=300,26072,69576,"[{'year': 2023, 'works_count': 2606, 'oa_works_count': 139, 'cited_by_count': 3133}, {'year': 2022, 'works_count': 6931, 'oa_works_count': 2291, 'cited_by_count': 13739}, {'year': 2021, 'works_count': 7595, 'oa_works_count': 1096, 'cited_by_count': 14103}, {'year': 2020, 'works_count': 8196, 'oa_works_count': 1266, 'cited_by_count': 13005}, {'year': 2019, 'works_count': 9279, 'oa_works_count': 1270, 'cited_by_count': 10679}, {'year': 2018, 'works_count': 9905, 'oa_works_count': 1081, 'cited_by_count': 9430}, {'year': 2017, 'works_count': 10926, 'oa_works_count': 1933, 'cited_by_count': 8682}, {'year': 2016, 'works_count': 9519, 'oa_works_count': 1446, 'cited_by_count': 8689}, {'year': 2015, 'works_count': 9202, 'oa_works_count': 1537, 'cited_by_count': 7874}, {'year': 2014, 'works_count': 9244, 'oa_works_count': 1652, 'cited_by_count': 7939}, {'year': 2013, 'works_count': 10133, 'oa_works_count': 2412, 'cited_by_count': 7081}, {'year': 2012, 'works_count': 6723, 'oa_works_count': 794, 'cited_by_count': 5940}]","[{'role': 'publisher', 'id': 'https://openalex.org/P4310320232', 'works_count': 26072}, {'role': 'institution', 'id': 'https://openalex.org/I1288051870', 'works_count': 12413}, {'role': 'funder', 'id': 'https://openalex.org/F4320330228', 'works_count': 27}]",https://api.openalex.org/sources?filter=host_organization.id:P4310320232,2025-09-30T05:33:00.535404,2023-01-01,0.4276932694311315,279,6154,https://openalex.org/P4310320232,https://ror.org/0438wbg98,https://www.wikidata.org/entity/Q41550,,
https://openalex.org/P4310320583,Chemical Society,"['ケミカル・ソサイエティ', 'Лондонское химическое общество', '化学学会', '化學學會會長']",0,,['https://openalex.org/P4310320583'],['GB'],,,,26014,395535,"[{'year': 2023, 'works_count': 0, 'oa_works_count': 0, 'cited_by_count': 1312}, {'year': 2022, 'works_count': 0, 'oa_works_count': 0, 'cited_by_count': 4346}, {'year': 2021, 'works_count': 0, 'oa_works_count': 0, 'cited_by_count': 4659}, {'year': 2020, 'works_count': 0, 'oa_works_count': 0, 'cited_by_count': 4605}, {'year': 2019, 'works_count': 0, 'oa_works_count': 0, 'cited_by_count': 4380}, {'year': 2018, 'works_count': 0, 'oa_works_count': 0, 'cited_by_count': 4688}, {'year': 2017, 'works_count': 0, 'oa_works_count': 0, 'cited_by_count': 4874}, {'year': 2016, 'works_count': 0, 'oa_works_count': 0, 'cited_by_count': 5261}, {'year': 2015, 'works_count': 0, 'oa_works_count': 0, 'cited_by_count': 5272}, {'year': 2014, 'works_count': 0, 'oa_works_count': 0, 'cited_by_count': 5427}, {'year': 2013, 'works_count': 4, 'oa_works_count': 0, 'cited_by_count': 6815}, {'year': 2012, 'works_count': 0, 'oa_works_count': 0, 'cited_by_count': 5062}]","[{'role': 'publisher', 'id': 'https://openalex.org/P4310320583', 'works_count': 26014}, {'role': 'institution', 'id': 'https://openalex.org/I4362561690', 'works_count': 46895}]",https://api.openalex.org/sources?filter=host_organization.id:P4310320583,2025-09-30T04:12:20.356058,2023-01-01,0.0,156,11117,https://openalex.org/P4310320583,,https://www.wikidata.org/entity/Q941221,,
https://openalex.org/P4310313307,Tohoku University,[],0,,['https://openalex.org/P4310313307'],['JP'],http://www.tohoku.ac.jp,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Kawauchi campus of Tohoku University 20220910a.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Kawauchi campus of Tohoku University 20220910a.jpg&width=300,25891,164385,"[{'year': 2023, 'works_count': 75, 'oa_works_count': 50, 'cited_by_count': 1305}, {'year': 2022, 'works_count': 159, 'oa_works_count': 148, 'cited_by_count': 5269}, {'year': 2021, 'works_count': 143, 'oa_works_count': 129, 'cited_by_count': 5855}, {'year': 2020, 'works_count': 158, 'oa_works_count': 127, 'cited_by_count': 5613}, {'year': 2019, 'works_count': 158, 'oa_works_count': 129, 'cited_by_count': 4982}, {'year': 2018, 'works_count': 162, 'oa_works_count': 122, 'cited_by_count': 4674}, {'year': 2017, 'works_count': 190, 'oa_works_count': 167, 'cited_by_count': 4553}, {'year': 2016, 'works_count': 196, 'oa_works_count': 164, 'cited_by_count': 4730}, {'year': 2015, 'works_count': 255, 'oa_works_count': 190, 'cited_by_count': 4995}, {'year': 2014, 'works_count': 288, 'oa_works_count': 152, 'cited_by_count': 5103}, {'year': 2013, 'works_count': 297, 'oa_works_count': 175, 'cited_by_count': 4816}, {'year': 2012, 'works_count': 286, 'oa_works_count': 175, 'cited_by_count': 4624}]","[{'role': 'institution', 'id': 'https://openalex.org/I201537933', 'works_count': 256598}, {'role': 'publisher', 'id': 'https://openalex.org/P4310313307', 'works_count': 25891}, {'role': 'funder', 'id': 'https://openalex.org/F4320323584', 'works_count': 1735}]",https://api.openalex.org/sources?filter=host_organization.id:P4310313307,2025-09-30T02:55:52.346842,2023-01-01,1.5889830508474576,111,4424,https://openalex.org/P4310313307,https://ror.org/01dq60k83,https://www.wikidata.org/entity/Q1062129,,
https://openalex.org/P4322697005,Asian Network for Scientific Information,[],0,,['https://openalex.org/P4322697005'],[],,,,25726,277589,"[{'year': 2023, 'works_count': 47, 'oa_works_count': 32, 'cited_by_count': 3149}, {'year': 2022, 'works_count': 402, 'oa_works_count': 249, 'cited_by_count': 13121}, {'year': 2021, 'works_count': 348, 'oa_works_count': 209, 'cited_by_count': 14476}, {'year': 2020, 'works_count': 477, 'oa_works_count': 342, 'cited_by_count': 14157}, {'year': 2019, 'works_count': 510, 'oa_works_count': 349, 'cited_by_count': 11829}, {'year': 2018, 'works_count': 499, 'oa_works_count': 333, 'cited_by_count': 10593}, {'year': 2017, 'works_count': 503, 'oa_works_count': 198, 'cited_by_count': 10877}, {'year': 2016, 'works_count': 471, 'oa_works_count': 77, 'cited_by_count': 11988}, {'year': 2015, 'works_count': 533, 'oa_works_count': 34, 'cited_by_count': 14659}, {'year': 2014, 'works_count': 1068, 'oa_works_count': 25, 'cited_by_count': 17186}, {'year': 2013, 'works_count': 2420, 'oa_works_count': 28, 'cited_by_count': 16080}, {'year': 2012, 'works_count': 1171, 'oa_works_count': 25, 'cited_by_count': 16468}]","[{'role': 'publisher', 'id': 'https://openalex.org/P4322697005', 'works_count': 25726}]",https://api.openalex.org/sources?filter=host_organization.id:P4322697005,2025-09-29T08:26:24.945376,2023-03-02,0.5599128540305011,121,8214,https://openalex.org/P4322697005,,,,
https://openalex.org/P4310320416,MyJOVE,"['JOVE', 'MyJOVE Corporation']",0,,['https://openalex.org/P4310320416'],['US'],https://www.jove.com/about,,,25651,267489,"[{'year': 2023, 'works_count': 365, 'oa_works_count': 34, 'cited_by_count': 5737}, {'year': 2022, 'works_count': 1963, 'oa_works_count': 133, 'cited_by_count': 20903}, {'year': 2021, 'works_count': 2045, 'oa_works_count': 299, 'cited_by_count': 18983}, {'year': 2020, 'works_count': 2024, 'oa_works_count': 342, 'cited_by_count': 15206}, {'year': 2019, 'works_count': 2808, 'oa_works_count': 485, 'cited_by_count': 13346}, {'year': 2018, 'works_count': 2825, 'oa_works_count': 1422, 'cited_by_count': 11403}, {'year': 2017, 'works_count': 2418, 'oa_works_count': 1304, 'cited_by_count': 9319}, {'year': 2016, 'works_count': 2217, 'oa_works_count': 1192, 'cited_by_count': 7361}, {'year': 2015, 'works_count': 1648, 'oa_works_count': 864, 'cited_by_count': 5565}, {'year': 2014, 'works_count': 1874, 'oa_works_count': 980, 'cited_by_count': 3256}, {'year': 2013, 'works_count': 1401, 'oa_works_count': 746, 'cited_by_count': 1998}, {'year': 2012, 'works_count': 1231, 'oa_works_count': 668, 'cited_by_count': 1307}]","[{'role': 'publisher', 'id': 'https://openalex.org/P4310320416', 'works_count': 25651}]",https://api.openalex.org/sources?filter=host_organization.id:P4310320416,2025-09-29T08:46:53.584752,2023-01-01,0.7759562841530054,157,6512,https://openalex.org/P4310320416,,https://www.wikidata.org/entity/Q63861223,,
https://openalex.org/P4323253593,Chinese Preventive Medicine Association,['CPMA'],0,,['https://openalex.org/P4323253593'],['CN'],http://www.cpma.org.cn,,,25527,5056,"[{'year': 2023, 'works_count': 0, 'oa_works_count': 0, 'cited_by_count': 4}, {'year': 2022, 'works_count': 0, 'oa_works_count': 0, 'cited_by_count': 30}, {'year': 2021, 'works_count': 115, 'oa_works_count': 0, 'cited_by_count': 24}, {'year': 2020, 'works_count': 99, 'oa_works_count': 0, 'cited_by_count': 21}, {'year': 2019, 'works_count': 49, 'oa_works_count': 0, 'cited_by_count': 12}, {'year': 2018, 'works_count': 21, 'oa_works_count': 0, 'cited_by_count': 24}, {'year': 2017, 'works_count': 42, 'oa_works_count': 0, 'cited_by_count': 26}, {'year': 2016, 'works_count': 29, 'oa_works_count': 0, 'cited_by_count': 54}, {'year': 2015, 'works_count': 367, 'oa_works_count': 0, 'cited_by_count': 62}, {'year': 2014, 'works_count': 891, 'oa_works_count': 0, 'cited_by_count': 67}, {'year': 2013, 'works_count': 1418, 'oa_works_count': 0, 'cited_by_count': 71}, {'year': 2012, 'works_count': 1843, 'oa_works_count': 0, 'cited_by_count': 49}]","[{'role': 'institution', 'id': 'https://openalex.org/I4210094598', 'works_count': 674}, {'role': 'publisher', 'id': 'https://openalex.org/P4323253593', 'works_count': 25527}]",https://api.openalex.org/sources?filter=host_organization.id:P4323253593,2025-09-30T05:31:19.595126,2023-03-06,0.0,15,32,https://openalex.org/P4323253593,https://ror.org/008p7xh83,https://www.wikidata.org/wiki/Q30267804,,
https://openalex.org/P4320800560,The Japanese Psychological Association,[],0,,['https://openalex.org/P4320800560'],['JP'],https://psych.or.jp,,,25394,14946,"[{'year': 2023, 'works_count': 22, 'oa_works_count': 19, 'cited_by_count': 177}, {'year': 2022, 'works_count': 46, 'oa_works_count': 46, 'cited_by_count': 643}, {'year': 2021, 'works_count': 1066, 'oa_works_count': 1066, 'cited_by_count': 527}, {'year': 2020, 'works_count': 1035, 'oa_works_count': 1035, 'cited_by_count': 536}, {'year': 2019, 'works_count': 1273, 'oa_works_count': 1273, 'cited_by_count': 312}, {'year': 2018, 'works_count': 1269, 'oa_works_count': 1232, 'cited_by_count': 400}, {'year': 2017, 'works_count': 1304, 'oa_works_count': 1304, 'cited_by_count': 389}, {'year': 2016, 'works_count': 61, 'oa_works_count': 61, 'cited_by_count': 289}, {'year': 2015, 'works_count': 1514, 'oa_works_count': 1514, 'cited_by_count': 289}, {'year': 2014, 'works_count': 1491, 'oa_works_count': 1490, 'cited_by_count': 333}, {'year': 2013, 'works_count': 1464, 'oa_works_count': 1464, 'cited_by_count': 288}, {'year': 2012, 'works_count': 1515, 'oa_works_count': 1515, 'cited_by_count': 287}]","[{'role': 'publisher', 'id': 'https://openalex.org/P4320800560', 'works_count': 25394}]",https://api.openalex.org/sources?filter=host_organization.id:P4320800560,2025-09-29T08:20:29.329807,2023-02-15,0.8787878787878788,37,284,https://openalex.org/P4320800560,,https://wikidata.org/entity/Q11508100,,
https://openalex.org/P4310315861,Smithsonian Institution,[],0,,['https://openalex.org/P4310315861'],['US'],https://www.si.edu,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Smithsonian sun logo no text.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Smithsonian sun logo no text.svg&width=300,25381,158483,"[{'year': 2023, 'works_count': 5, 'oa_works_count': 5, 'cited_by_count': 695}, {'year': 2022, 'works_count': 77, 'oa_works_count': 7, 'cited_by_count': 3378}, {'year': 2021, 'works_count': 81, 'oa_works_count': 6, 'cited_by_count': 3314}, {'year': 2020, 'works_count': 124, 'oa_works_count': 4, 'cited_by_count': 3125}, {'year': 2019, 'works_count': 138, 'oa_works_count': 10, 'cited_by_count': 2903}, {'year': 2018, 'works_count': 140, 'oa_works_count': 20, 'cited_by_count': 2655}, {'year': 2017, 'works_count': 137, 'oa_works_count': 13, 'cited_by_count': 2714}, {'year': 2016, 'works_count': 77, 'oa_works_count': 16, 'cited_by_count': 3190}, {'year': 2015, 'works_count': 73, 'oa_works_count': 8, 'cited_by_count': 3474}, {'year': 2014, 'works_count': 341, 'oa_works_count': 16, 'cited_by_count': 3746}, {'year': 2013, 'works_count': 125, 'oa_works_count': 15, 'cited_by_count': 3710}, {'year': 2012, 'works_count': 184, 'oa_works_count': 8, 'cited_by_count': 3192}]","[{'role': 'funder', 'id': 'https://openalex.org/F4320306083', 'works_count': 967}, {'role': 'publisher', 'id': 'https://openalex.org/P4310315861', 'works_count': 25381}, {'role': 'institution', 'id': 'https://openalex.org/I103187081', 'works_count': 24707}]",https://api.openalex.org/sources?filter=host_organization.id:P4310315861,2025-09-30T03:47:51.969926,2023-01-01,0.3780487804878049,149,3596,https://openalex.org/P4310315861,https://ror.org/01pp8nd67,https://www.wikidata.org/entity/Q131626,,
